ID	ABM006.A0101.mp2profile	ABM007.A0101.mp2profile	ABM008.A0101.mp2profile	ARS001.A0101.SG1.2.mp2profile	ARS004.A0101.SG1.2.mp2profile	ARS005.A0101.SG1.2.mp2profile	ARS010.A0101.SG1.2.mp2profile	ARS011.A0101.SG1.2.mp2profile	ARS012.A0101.SG1.2.mp2profile	ARS013.A0101.SG1.2.mp2profile	ARS015.A0101.SG1.2.mp2profile	ARS017.A0101.SG1.2.mp2profile	ARS020.A0101.SG1.2.mp2profile	BAN001.A0101.mp2profile	BIT001.A0101.mp2profile	BSQ001.A0101.mp2profile	CDC005.A0101.mp2profile	CDC006.A0101.mp2profile	CDC007.A0101.mp2profile	CDC008.A0101.mp2profile	CDC009.A0101.mp2profile	CDC010.A0101.mp2profile	CDC011.A0101.mp2profile	Chimp.150519.mp2profile	DJA002.A0101.mp2profile	DJA006.A0101.mp2profile	DJA007.A0101.mp2profile	DLV001.A0101.mp2profile	DLV002.A0101.mp2profile	EBO001.A0101.mp2profile	EBO003.A0101.mp2profile	EBO008.A0101.mp2profile	EBO009.A0101.mp2profile	ECO002.B0101.mp2profile	ECO004.B0101.mp2profile	ECO006.B0101.mp2profile	ECO010.B0101.mp2profile	ElSidron1.mp2profile	ElSidron2.mp2profile	EMN001.A0101.mp2profile	ERR1883418.mp2profile	ERR1883419.mp2profile	ERR1883420.mp2profile	ERR1883421.mp2profile	ERR1883422.mp2profile	ERR1883423.mp2profile	ERR1883424.mp2profile	ERR1883430.mp2profile	ERR1883436.mp2profile	ERR1883438.mp2profile	ESA003.A0101.mp2profile	ESA004.A0101.mp2profile	ESA006.A0101.mp2profile	ESA007.A0101.mp2profile	ESA008.A0101.mp2profile	EXB002.A1101.mp2profile	EXB015.A1701.mp2profile	EXB015.A1901.mp2profile	EXB015.A2001.mp2profile	EXB015.A2101.mp2profile	EXB015.A2201.mp2profile	EXB015.A2301.mp2profile	EXB015.A2401.mp2profile	EXB015.A2501.mp2profile	EXB015.A2601.mp2profile	EXB015.A2801.mp2profile	EXB015.A2901.mp2profile	EXB020.A0101.mp2profile	EXB021.A0101.mp2profile	EXB022.A0101.mp2profile	EXB023.A0101.mp2profile	EXB033.A0401.mp2profile	EXB033.A0801.mp2profile	EXB033.A1401.mp2profile	FDM001.A0101.mp2profile	FUM001.A0101.mp2profile	FUM002.A0101.mp2profile	FUM003.A0101.mp2profile	GDC002.A0101.mp2profile	GDC004.A0101.mp2profile	GDC005.A0101.mp2profile	GDN001.A0101.mp2profile	GOY005.A0101.mp2profile	GOY006.A0101.mp2profile	GUE001.A0101.mp2profile	IBA001.A0101.mp2profile	IBA002.A0101.mp2profile	JAE006.A0101.mp2profile	JAE007.A0101.mp2profile	JAE008.A0101.mp2profile	JAE009.A0101.mp2profile	JAE010.A0101.mp2profile	JAE012.A0101.mp2profile	JAE013.A0101.mp2profile	JAE014.A0101.mp2profile	JAE015.A0101.mp2profile	JAE016.A0101.mp2profile	KNP001.A0102.mp2profile	KNP003.A0102.mp2profile	KNP004.A0102.mp2profile	KNP005.A0102.mp2profile	KNP006.A0102.mp2profile	KNP007.A0102.mp2profile	KNP009.A0102.mp2profile	LIB007.A0117.mp2profile	LIB007.A0118.mp2profile	LIB007.A0119.mp2profile	LIB007.A0120.mp2profile	LIB007.A0122.mp2profile	LIB007.A0123.mp2profile	LIB007.A0124.mp2profile	LIB009.A0102.mp2profile	LIB012.A0101.mp2profile	LIB013.A0101.mp2profile	LIB014.A0101.mp2profile	LIB015.A0101.mp2profile	LIB017.A0101.mp2profile	LIB017.A0102.mp2profile	LIB025.A0301.mp2profile	LIB025.A0601.mp2profile	LIB025.A0701.mp2profile	LIS001.A0101.mp2profile	LIS002.A0101.mp2profile	LIS003.A0101.mp2profile	LOB001.A0101.mp2profile	MOA001.A0101.mp2profile	MTK001.A0101.mp2profile	MTM001.A0101.mp2profile	MTM002.A0101.mp2profile	MTM003.A0101.mp2profile	MTM004.A0101.mp2profile	MTM005.A0101.mp2profile	MTM006.A0101.mp2profile	MTM008.A0101.mp2profile	MTM009.A0101.mp2profile	MTM010.A0101.mp2profile	MTM011.A0101.mp2profile	MTM012.A0101.mp2profile	MTM013.A0101.mp2profile	MTS001.A0101.mp2profile	MTS002.A0101.mp2profile	MTS003.A0101.mp2profile	OAK001.A0101.mp2profile	OAK002.A0101.mp2profile	OAK003.A0101.mp2profile	OAK004.A0101.mp2profile	OAK005.A0101.mp2profile	OFN001.A0101.mp2profile	OME002.A0101.mp2profile	OME003.A0101.mp2profile	OME005.A0101.mp2profile	OME007.A0101.mp2profile	OME009.A0101.mp2profile	PES001.B0101.mp2profile	PLV001.A0101.mp2profile	PYK001.A0101.mp2profile	PYK002.A0101.mp2profile	PYK003.A0101.mp2profile	PYK004.A0101.mp2profile	PYK005.A0101.mp2profile	RIG001.A0101.mp2profile	SPM001.A0101.mp2profile	SPM002.A0101.mp2profile	SpyNew.mp2profile	SpyOld.mp2profile	SRR059389.mp2profile	SRR059425.mp2profile	SRR059455.mp2profile	SRR059917.mp2profile	SRR060358.mp2profile	SRR061192.mp2profile	SRR061294.mp2profile	SRR061320.mp2profile	SRR061365.mp2profile	SRR061562.mp2profile	SRR062083.mp2profile	SRR062298.mp2profile	SRR062299.mp2profile	SRR063517.mp2profile	SRR1631060.mp2profile	SRR1631061.mp2profile	SRR1631063.mp2profile	SRR1631064.mp2profile	SRR1633008.mp2profile	SRR1761677.mp2profile	SRR1761682.mp2profile	SRR1761688.mp2profile	SRR1761692.mp2profile	SRR1761697.mp2profile	SRR1761698.mp2profile	SRR1761705.mp2profile	SRR1761710.mp2profile	SRR1761718.mp2profile	SRR1761721.mp2profile	SRR1804664.mp2profile	SRR1804823.mp2profile	SRR1929408.mp2profile	SRR1930121.mp2profile	SRR1930123.mp2profile	SRR1930141.mp2profile	SRR1930145.mp2profile	SRR3184100.mp2profile	SRR3184876.mp2profile	SRR3189411.mp2profile	SRR3189416.mp2profile	SRR3189418.mp2profile	SRR512767.mp2profile	SRR513165.mp2profile	SRR513768.mp2profile	SRR513775.mp2profile	SRR513828.mp2profile	SRR514202.mp2profile	SRR514239.mp2profile	SRR514306.mp2profile	SRR514329.mp2profile	TAF008.B0101.mp2profile	TAF016.B0101.mp2profile	TAF017.A0101.mp2profile	TAF018.A0101.mp2profile	VLC001.A0101.mp2profile	VLC002.A0101.mp2profile	VLC003.A0101.mp2profile	VLC004.A0101.mp2profile	VLC005.A0101.mp2profile	VLC008.A0101.mp2profile	VLC009.A0101.mp2profile	VLC010.A0101.mp2profile	VLD001.A0101.mp2profile	WAL001.A0101.mp2profile	ZAF001.A0101.mp2profile
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02918	2.25834	0	0	0	0.06394	0	0	0	0	0	0.02675	0.01248	0.56227	0	2.38634	0	0	0.09685	0.17408	0.12863	0	0	0.11869	1.09481	0.94685	0	0	0	0	0.08836	0	0	0	0	0	10.95621	1.88465	0.86979	0.31004	0.80552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09922	3.55984	2.36511	0	0	2.20138	0	1.10848	0.27284	0	0	0	0.22145	8.51474	2.20712	0	0	0.13737	21.28979	29.36221	8.09228	4.10442	5.07901	5.51207	28.04893	2.63174	1.54946	0.12208	0.01129	0	0	0	0	0	0.02966	0	0	0	0	0	0	0	0	0	0	6.54271	7.22666	0	0	0	0	0	1.2602	0.1422	10.9393	2.67726	0	21.54229	41.51766	0.95335	1.45255	5.29062	70.46577	13.13842	49.61936	4.18509	3.6809	43.8792	0.17134	7.14413	16.16563	24.49768	0.96063	0	5.45262	0	1.2425	0.06401	1.61244	2.5468	1.85938	4.03134	7.2441	3.31023	0.965	9.23235	0.02913	0.55548	0	1.96705	0	0.79961	0	0	0	0.04696	0	0	0	0	0	2.09018	1.17323	1.47165	7.95899	11.23647	5.47601	0.112	2.96096	26.2468	0.49393	0.58215	0.47686	0.531	0.3506	0	0	0	0	0	0	0	0	0	0	7.10029	16.88234	0.0186	0	0	0	0	0.6339	0.27988	0.29765	0.31417	0.29468	0.79381	8.13779	1.10248	4.193	2.11701	3.20398	3.8659	3.3427	23.09708	0.03269	0	8.09822	1.28507	6.17786	7.41206	13.45481	5.27989	5.24799	2.42329	5.57887	2.24435	0.08403	0.44099	0.90046
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30961	0.06082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44005	0.88125	1.856	0.99958	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35091	0.69099	0.61199	0.32739	0.79521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01755	0.01299	0	0.021	0	0.01852	0	0.03953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26283	0	0	0	0	0	0.00267	0.00162	0.00214	0	0.00138	0.05395	0.12152	0	0	0.75806	0.34249	0	0	0.00097	0	0	0	0	0.10458	0.71632	2.29354	0	0.12333	0.58288	0.47315	0.4116	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_bacilliformis|t__GCF_000194925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30961	0.06082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44005	0.88125	1.856	0.99958	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35091	0.69099	0.61199	0.32739	0.79521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01755	0.01299	0	0.021	0	0.01852	0	0.03953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26283	0	0	0	0	0	0.00267	0.00162	0.00214	0	0.00138	0.05395	0.12152	0	0	0.75806	0.34249	0	0	0.00097	0	0	0	0	0.10458	0.71632	2.29354	0	0.12333	0.58288	0.47315	0.4116	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_cinerea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00292	0	0.01315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02443	0	0.00598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_cinerea|t__GCF_000173895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00292	0	0.01315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02443	0	0.00598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21688	0	0	0	0	0	0	0	0	0	0	1.58316	0.2477	0.06339	0.01776	0.34794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5581	0.09586	0	0	0	0.12135	2.16754	0.34216	0	0	0	7.8292	7.17771	0.11828	1.26238	0.42199	3.62224	6.53587	1.546	0.57591	0.00443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04788	0.00965	1.66249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64429	0	0.07674	0	0.1004	0.0816	0.61291	0	0	0	0.02168	0.76219	0	0	0	0.30545	0	0	0	0	0	0	0	0	0	0	0	0	0.78151	1.19567	1.85899	0.94633	2.19504	0	0.859	0.56136	0	0.01015	0.00736	0.01204	0.02615	0	0	0	0	0	0	0	0	0	0	6.90078	1.28448	0	0	0	0	0	0	0.01254	0.17725	0.19118	0.1864	0.69729	3.89642	1.09819	0	1.34081	0	1.78006	3.33591	1.56547	0.02205	0	2.37078	0.84002	0.57375	1.07457	7.57245	0.69568	1.18668	1.82952	0.88066	1.30325	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata|t__GCF_000176755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21688	0	0	0	0	0	0	0	0	0	0	1.58316	0.2477	0.06339	0.01776	0.34794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5581	0.09586	0	0	0	0.12135	2.16754	0.34216	0	0	0	7.8292	7.17771	0.11828	1.26238	0.42199	3.62224	6.53587	1.546	0.57591	0.00443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04788	0.00965	1.66249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64429	0	0.07674	0	0.1004	0.0816	0.61291	0	0	0	0.02168	0.76219	0	0	0	0.30545	0	0	0	0	0	0	0	0	0	0	0	0	0.78151	1.19567	1.85899	0.94633	2.19504	0	0.859	0.56136	0	0.01015	0.00736	0.01204	0.02615	0	0	0	0	0	0	0	0	0	0	6.90078	1.28448	0	0	0	0	0	0	0.01254	0.17725	0.19118	0.1864	0.69729	3.89642	1.09819	0	1.34081	0	1.78006	3.33591	1.56547	0.02205	0	2.37078	0.84002	0.57375	1.07457	7.57245	0.69568	1.18668	1.82952	0.88066	1.30325	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0259	0	0.05673	0.01001	0.00745	0	0.01929	0.00507	0.01949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03501	0	0	0.17819	7.89251	0.00835	0	0	0.42392	0.11203	0.1364	0.1625	0.13712	0.02986	0	0	0	0	0	0	0	0	0	0	0.00771	0	0	0	0	0	0	0.03348	0.11698	0.06596	0.08417	0.07354	0	0.38069	0	0.37287	0	0	0.00665	0	0.01111	0	0	0	0	0	0.2238	0	0.13281	0.07743	0	0.03392	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens|t__Neisseria_flavescens_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0259	0	0.05673	0.01001	0.00745	0	0.01929	0.00507	0.01949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03501	0	0	0.17819	7.89251	0.00835	0	0	0.42392	0.11203	0.1364	0.1625	0.13712	0.02986	0	0	0	0	0	0	0	0	0	0	0.00771	0	0	0	0	0	0	0.03348	0.11698	0.06596	0.08417	0.07354	0	0.38069	0	0.37287	0	0	0.00665	0	0.01111	0	0	0	0	0	0.2238	0	0.13281	0.07743	0	0.03392	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_gonorrhoeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0637	0.01555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04805	0	0	0	0	0.00042	0.00036	0.00102	0.0082	0	0	0.01664	0.00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01211	0	0	0.00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439	0	0	0	0	0	0.05692	0	0.00237	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339	0	0.0159	0	0	0.00386	0	0	0	0	0	0	0	0.04796	0	0.00413	0.01573	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_gonorrhoeae|t__Neisseria_gonorrhoeae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0637	0.01555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04805	0	0	0	0	0.00042	0.00036	0.00102	0.0082	0	0	0.01664	0.00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01211	0	0	0.00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439	0	0	0	0	0	0.05692	0	0.00237	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339	0	0.0159	0	0	0.00386	0	0	0	0	0	0	0	0.04796	0	0.00413	0.01573	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_lactamica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581	0.00695	0.00263	0.00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01308	0.01581	0.00066	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_lactamica|t__Neisseria_lactamica_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581	0.00695	0.00263	0.00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01308	0.01581	0.00066	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_macacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05186	0	0	0	0	0	0	0	0	0	0	0.52319	0.25086	0.13866	0	0.03334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05234	0	0	0	0	0	0.42664	0.02999	0	0	0	0.01502	0.00807	0.56451	0.0534	0.69087	0.00635	0.33571	0.10109	0.01887	0.00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12038	0	0.60449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35951	0	0.01257	0	0.09082	0	0	0	0	0	0.05209	0.28858	0	0.00122	0	0.11705	0	0.05245	0	0	0	0	0	0	0	0	0	0.11882	0	0.10144	0.4282	0.2468	0.14752	0	0	0.00836	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0	0	0.0117	0.04701	0	0	0	0	0	0	0.00919	0.00516	0.00292	0.00407	0.02215	0.17272	0.00335	0.04539	0.00833	0.00171	0.2412	0	0.445	0	0	0.14827	0.03212	0.13763	0.68497	0.26366	1.18645	0.26674	0.00408	0.18481	0.03587	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_macacae|t__GCF_000220865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05186	0	0	0	0	0	0	0	0	0	0	0.52319	0.25086	0.13866	0	0.03334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05234	0	0	0	0	0	0.42664	0.02999	0	0	0	0.01502	0.00807	0.56451	0.0534	0.69087	0.00635	0.33571	0.10109	0.01887	0.00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12038	0	0.60449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35951	0	0.01257	0	0.09082	0	0	0	0	0	0.05209	0.28858	0	0.00122	0	0.11705	0	0.05245	0	0	0	0	0	0	0	0	0	0.11882	0	0.10144	0.4282	0.2468	0.14752	0	0	0.00836	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0	0	0.0117	0.04701	0	0	0	0	0	0	0.00919	0.00516	0.00292	0.00407	0.02215	0.17272	0.00335	0.04539	0.00833	0.00171	0.2412	0	0.445	0	0	0.14827	0.03212	0.13763	0.68497	0.26366	1.18645	0.26674	0.00408	0.18481	0.03587	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00966	0.02203	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02166	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0.06516	0	0.056	0	0.01994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01097	0	0.02874	0	0	0	0	0	0.00836	0.05252	0	0	0	0.00149	0.00376	0.00255	0.00501	0	0	0.01354	0.01514	0.00299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01607	0	0	0.16707	0.14678	0	0.01662	0.04783	0.04434	0	0.85487	0	0	0.43114	0	0.0286	0.17017	0.32927	0	0	0.00317	0	0	0	0.05971	0	0.01473	0	0	0	0	0.03379	0	0.00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02155	0	0.00167	0.00217	0.05117	0.0015	0	0	0.01358	0.0268	0.0324	0.07805	0.01166	0.02648	0	0	0	0	0	0	0	0	0	0	0.00587	0.01129	0	0	0	0	0	0.01176	0.00734	0.01034	0.00358	0.00407	0	0	0.00055	0.00973	0	0	0.00138	0.0031	0.00215	0	0	0	0.06166	0	0.02226	0	0.00198	0.02011	0	0.00399	0.00195	0	0	0.10062
