value
Bilophila sp. 4_1_30
Blastochloris viridis
Blastococcus endophyticus
Blastococcus saxobsidens
Blastococcus sp. DSM 46786
Blastococcus sp. DSM 46838
Blastococcus sp. URHD0036
Blastopirellula marina
Bordetella petrii
Bordetella trematum
Bosea lathyri
Bosea sp. 1131
Bosea sp. 117
Bosea sp. Leaf344
Bosea sp. OK403
Bosea sp. PAMC 26642
Bosea sp. RAC05
Bosea sp. Root381
Bosea sp. Root483D1
Bosea sp. Root670
Bosea sp. UNC402CLCol
Bosea vaviloviae
Brachybacterium alimentarium
Brachybacterium faecium
Brachybacterium ginsengisoli
Brachybacterium muris
Brachybacterium phenoliresistens
Brachybacterium saurashtrense
Brachybacterium sp. HMSC06H03
Brachybacterium sp. P6-10-X1
Bradyrhizobium arachidis
Bradyrhizobium diazoefficiens
Bradyrhizobium elkanii
Bradyrhizobium erythrophlei
Bradyrhizobium icense
Bradyrhizobium japonicum
Bradyrhizobium jicamae
Bradyrhizobium lablabi
Bradyrhizobium manausense
Bradyrhizobium neotropicale
Bradyrhizobium oligotrophicum
Bradyrhizobium ottawaense
Bradyrhizobium pachyrhizi
Bradyrhizobium sp.
Bradyrhizobium sp. 2 39S1MB
Bradyrhizobium sp. 3 85S1MB
Bradyrhizobium sp. Ai1a-2
Bradyrhizobium sp. AT1
Bradyrhizobium sp. BR 10245
Bradyrhizobium sp. BR 10303
Bradyrhizobium sp. BR10280
Bradyrhizobium sp. BTAi1
Bradyrhizobium sp. cf659
Bradyrhizobium sp. Cp5.3
Bradyrhizobium sp. DOA1
Bradyrhizobium sp. DOA9
Bradyrhizobium sp. Ec3.3
Bradyrhizobium sp. Gha
Bradyrhizobium sp. Ghvi
Bradyrhizobium sp. INPA54B
Bradyrhizobium sp. Leaf396
Bradyrhizobium sp. LTSP849
Bradyrhizobium sp. LTSP857
Bradyrhizobium sp. LTSP885
Bradyrhizobium sp. LTSPM299
Bradyrhizobium sp. ORS 278
Bradyrhizobium sp. ORS 285
Bradyrhizobium sp. ORS 3257
Bradyrhizobium sp. ORS 375
Bradyrhizobium sp. R5
Bradyrhizobium sp. Rc2d
Bradyrhizobium sp. S23321
Bradyrhizobium sp. STM 3843
Bradyrhizobium sp. SUTN9-2
