Site,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,Individual,,,,,,,,,,,,,,,,,,
"Site Id","Name","Locality","Province","Country","Latitude","Longitude","Files","Notes","Tags","Projects","Full Sample Id","Archaeological ID","Type Group","Type","Protocol","Worker","Creation Date","Experiment Date","Quantity","Location Room","Location","Files","Notes","Contact Person","Tags","Projects","Full Individual Id","Owner","Contact Person","Provenience","Worker","Creation Date","Organism","Archaeological ID","C14 Uncalibrated","C14 Uncalibrated Variation","C14 Calibrated From","C14 Calibrated To","C14 Info","C14 Id","Ethics","Files","Notes","Tags","Projects"
"GOY","Goyet Cave","","Namur","Belgium","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","GOY009.A","Goyet 2878-18 tibia","Bone","Tibia","Sampling Kit","Kathrin Nägele","2017-07-07 12:22:12","2017-07-07 12:22:12","42","","","0","","","","","GOY009","Royal Belgian Institute of Natural Sciences","Patrick Semal, Helene Rougier","","Kathrin Nägele","2017-07-04 11:22:09","Homo sapiens (modern human)","Goyet 2878-18 tibia","0","0","0","0","","","","0","
Old Organism: Human","",""
"GOY","Goyet Cave","","Namur","Belgium","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","GOY010.A","Goyet 1424-6 (1512)","Bone","Bone unspecified","Sampling Kit","Cosimo Posth","2017-07-07 12:23:54","2017-07-07 12:23:54","82","","","0","","","","","GOY010","Royal Belgian Institute of Natural Sciences","Patrick Semal, Helene Rougier","","Kathrin Nägele","2017-07-04 11:24:47","Homo sapiens (modern human)","Goyet 1424-6 (1512)","0","0","0","0","","","","0","Old Organism: Human
Morphological assignment probably bear fibula","",""
"GOY","Goyet Cave","","Namur","Belgium","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","GOY011.A","Goyet 2878-9","Bone","Bone unspecified","Sampling Kit","Cosimo Posth","2017-07-07 12:24:35","2017-07-07 12:24:35","94","","","0","","","","","GOY011","Royal Belgian Institute of Natural Sciences","Patrick Semal, Helene Rougier","","Kathrin Nägele","2017-07-04 11:25:48","Homo sapiens (modern human)","Goyet 2878-9","0","0","0","0","","","","0","
Old Organism: Human","",""
"GOY","Goyet Cave","","Namur","Belgium","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","GOY012.A","Goyet 2878-9","Bone","Bone unspecified","Sampling Kit","Cosimo Posth","2017-07-07 12:25:16","2017-07-07 12:25:16","88","","","0","","","","","GOY012","Royal Belgian Institute of Natural Sciences","Patrick Semal, Helene Rougier","","Kathrin Nägele","2017-07-04 11:27:56","Homo sapiens (modern human)","Goyet 2878-9","0","0","0","0","","","","0","
Old Organism: Human","",""
"GOY","Goyet Cave","","Namur","Belgium","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","GOY013.A","Goyet Q116-1","Bone","Femur","Drilling from outside","Cosimo Posth","2018-04-14 20:35:21","2018-04-14 20:35:21","0","","","0","","","","","GOY013","Royal Belgian Institute of Natural Sciences","Helenè Rougier","","Cosimo Posth","2018-04-14 20:35:05","Homo sapiens (modern human)","Goyet Q116-1","0","0","0","0","","","","0","","",""
"GOY","Goyet Cave","","Namur","Belgium","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","GOY014.A","Goyet2878-15","Bone","Bone unspecified","Drilling from outside","Cosimo Posth","2018-04-14 20:50:53","2018-04-14 20:50:53","0","","","0","CP42","","","","GOY014","Royal Belgian Institute of Natural Sciences","Helenè Rougier","","Cosimo Posth","2018-04-14 20:50:21","Homo sapiens (modern human)","Goyet2878-15","0","0","0","0","","","","0","CP42","",""
"GOY","Goyet Cave","","Namur","Belgium","0.0000000","0.0000000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","GOY015.A","Goyet Q-2","Bone","Bone unspecified","Drilling from outside","Cosimo Posth","2018-04-14 21:17:19","2018-04-14 21:17:19","0","","","0","","","","","GOY015","Royal Belgian Institute of Natural Sciences","Helenè Rougier","","Cosimo Posth","2018-04-14 21:17:06","Homo sapiens (modern human)","Goyet Q-2","0","0","0","0","","","","0","","",""
"GUE","La Güelga","Cangas de Onís","Asturias","Spain","0.0000000","0.0000000","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","GUE001.A","1089 La Güelga No 19803","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-05-19 13:55:48","2017-05-19 13:55:48","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Other Info:","Domingo C. Salazar-García","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","GUE001","???","Domingo C. Salazar Garcia","","James Fellows Yates","2017-02-14 13:15:26","Homo neandertalensis (Neanderthal)","1089 La Güelga No 19803","0","0","0","0","","","0","0","; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"IBA","Ibatsero","Kibakari","North-Kivu","Democratic Republic of the Congo","-0.0600000","29.1600000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","IBA001.A","15352-M-","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-09-28 11:27:43","2017-09-28 11:27:43","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","lower jaws sampled;","Katerina Gutschanski (Uppsalla Universitet)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","IBA001","Royal Museum for Central Africa","Emmanuel Gilissen","","Franziska Aron","2017-09-28 11:26:52","Gorilla beringei graueri (eastern lowland gorilla)","15352-M-","0","0","0","0","","","","0","collector: adm.terr Lubero; received 27.06.1939

","",""
"IBA","Ibatsero","Kibakari","North-Kivu","Democratic Republic of the Congo","-0.0600000","29.1600000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","IBA002.A","15354-M-","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-09-28 11:30:36","2017-09-28 11:30:36","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","both jaws sampled","Katerina Gutschanski (Uppsalla Universitet)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","IBA002","Royal Museum for Central Africa","Emmanuel Gilissen","","Franziska Aron","2017-09-28 11:29:08","Gorilla beringei graueri (eastern lowland gorilla)","15354-M-","0","0","0","0","","","","0","collector:adm.terr Lubero; received 27.06.1939

","",""
"IBA","Ibatsero","Kibakari","North-Kivu","Democratic Republic of the Congo","-0.0600000","29.1600000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","IBA003.A","15353-M-","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-09-28 11:35:08","2017-09-28 11:35:08","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Lower jaw sampled;","Katerina Gutschanski (Uppsalla Universitet)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","IBA003","Royal Museum for Central Africa","Emmanuel Gilissen","","Franziska Aron","2017-09-28 11:32:19","Gorilla beringei graueri (eastern lowland gorilla)","15353-M-","0","0","0","0","","","","0","collector:adm.terr Lubero; received 27.06.1939

","",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE001.A","J2","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE001","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J2","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE002.A","J4","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE002","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J4","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE003.A","J5","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE003","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J5","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE004.A","J6","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE004","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J6","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE005.A","J8","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE005","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J8","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE006.A","J9","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE006","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J9","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE007.A","J10","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE007","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J10","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE008.A","J11","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE008","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J11","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE009.A","J12","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE009","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J12","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE010.A","J14","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE010","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J14","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE011.A","J15","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE011","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J15","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE012.A","J18","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE012","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J18","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE013.A","J19","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE013","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J19","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE014.A","J20","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE014","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J20","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE015.A","J21","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE015","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J21","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE016.A","J22","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE016","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J22","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE017.A","J25","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE017","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J25","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE018.A","J26","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE018","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J26","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE019.A","J27","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE019","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J27","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE020.A","J28","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE020","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J28","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"JAE","Jaén 21st century","Jaén (Jaén)","Andalucía","Spain","37.7769480","-3.7892050","0","","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE021.A","J29","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-08-01 11:28:04","","0","Modern Lab/113 (S2)","2/4","0","","Christina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","JAE021","Christina Warinner","Christina Warinner","None","James Fellows Yates","2017-08-01 11:22:10","Homo sapiens (modern human)","J29","0","0","0","0","","See Christina Warinner","0","0","Modern Calculus; Old Organism: Human","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome",""
"KAT","Kato","Mikonde","South-Kivu","Democratic Republic of the Congo","-2.2100000","27.3800000","0","","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","KAT001.A","27759-M-","Calculus","Tooth unspecified","Custom","Franziska Aron","2017-09-28 11:59:19","2017-09-28 11:59:19","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Location: Ancient Lab/210a (Sample Collection) - Room Temp. Storage Franzie's Drawer; Other Info:","Katerina Gutschanski (Uppsalla Universitet)","Deep_Evolution,James Fellows Yates,Oral_Microbiome","","KAT001","Royal Museum for Central Africa","Emmanuel Gilissen","","Franziska Aron","2017-09-28 11:58:34","Gorilla beringei graueri (eastern lowland gorilla)","27759-M-","0","0","0","0","","","","0","collector: Gheysen; received 06.02.1959

","",""
"KNP","Kibale National Park","","Western","Uganda","0.4859480","30.3895900","0","Mixture of localities:  Kanyawara  Ruteete  Sebitole  Unknown  Kanyanchu  Ngogo","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP001.A","KCP1","Calculus","27","Custom","James Fellows Yates","2017-06-09 11:46:42","2017-06-09 11:46:42","6","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Tube 13, KCP1","Tina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP001","Makerere University Biological Field Station","Christina Warinner / Richard Wrangham","","James Fellows Yates","2017-06-09 10:48:03","Pan troglodytes (common chimpanzee)","KCP1","0","0","0","0","","","0","0","Year of Death: Unrecorded; Death: Unknown; Sex: Female; Age: Old Adult; Name: No Name; Community: Unknown; Tube: 13","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"KNP","Kibale National Park","","Western","Uganda","0.4859480","30.3895900","0","Mixture of localities:  Kanyawara  Ruteete  Sebitole  Unknown  Kanyanchu  Ngogo","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP002.A","KCP2","Calculus","Permanent molar","Custom","James Fellows Yates","2017-06-09 11:50:08","2017-06-09 11:50:08","5","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Tube 6, KCP2","Tina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP002","Makerere University Biological Field Station","Christina Warinner / Richard Wrangham","","James Fellows Yates","2017-06-09 10:48:03","Pan troglodytes (common chimpanzee)","KCP2","0","0","0","0","","","0","0","Year of Death: Unknown; Death: Unknown; Sex: Male; Age: Adult; Name: ""Dead-skin""; Community: Unrecorded; Tube: 6","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"KNP","Kibale National Park","","Western","Uganda","0.4859480","30.3895900","0","Mixture of localities:  Kanyawara  Ruteete  Sebitole  Unknown  Kanyanchu  Ngogo","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP003.A","KCP3","Calculus","Permanent molar","Custom","James Fellows Yates","2017-06-09 11:51:04","2017-06-09 11:51:04","6","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Other Info: Right upper M1; M3; Tube 4 KCP3","Tina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP003","Makerere University Biological Field Station","Christina Warinner / Richard Wrangham","","James Fellows Yates","2017-06-09 10:48:03","Pan troglodytes (common chimpanzee)","KCP3","0","0","0","0","","","0","0","Year of Death: Unknown; Death: Hit by vehicle on road; Sex: Male; Age: Adult; Name: No Name; Community: Sebitole; Tube: 4 and 5","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"KNP","Kibale National Park","","Western","Uganda","0.4859480","30.3895900","0","Mixture of localities:  Kanyawara  Ruteete  Sebitole  Unknown  Kanyanchu  Ngogo","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP003.B","KCP3","Calculus","Tooth unspecified","Custom","James Fellows Yates","2017-06-09 11:51:04","2017-06-09 11:51:04","0","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Other Info: ""Fragments from canines and incisors; found in bag; loose. No photos. These may include material other than calculus; e.g. chips of enamel.""; Tube 5 KCP3","Tina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP003","Makerere University Biological Field Station","Christina Warinner / Richard Wrangham","","James Fellows Yates","2017-06-09 10:48:03","Pan troglodytes (common chimpanzee)","KCP3","0","0","0","0","","","0","0","Year of Death: Unknown; Death: Hit by vehicle on road; Sex: Male; Age: Adult; Name: No Name; Community: Sebitole; Tube: 4 and 5","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
"KNP","Kibale National Park","","Western","Uganda","0.4859480","30.3895900","0","Mixture of localities:  Kanyawara  Ruteete  Sebitole  Unknown  Kanyanchu  Ngogo","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP004.A","KCP4","Calculus","21","Custom","James Fellows Yates","2017-06-09 11:56:33","2017-06-09 11:56:33","2","Ancient Lab/210a (Sample Collection)","Room Temp/7","0","Tube 3, KCP4","Tina Warinner","Deep_Evolution,Iberian_Transect,James Fellows Yates,Oral_Microbiome","","KNP004","Makerere University Biological Field Station","Christina Warinner / Richard Wrangham","","James Fellows Yates","2017-06-09 10:48:03","Pan troglodytes (common chimpanzee)","KCP4","0","0","0","0","","","0","0","Year of Death: Jan-07; Death: Flu; Sex: Female; Age: Adult; Name: Nile; Community: Kanyawara; Tube: 3","Deep_Evolution,James Fellows Yates,Oral_Microbiome",""
