Genus	Sum	Percent	Protein	Host_Genus
[Mannheimia]	7	0.526315789473684	pc1n7nomod	Homo
Acidovorax	17	1.2781954887218	pc1n7nomod	Homo
Acinetobacter	10	0.75187969924812	pc1n7nomod	Homo
Actinobacillus	5	0.37593984962406	pc1n7nomod	Homo
Aggregatibacter	676	50.8270676691729	pc1n7nomod	Homo
Alicycliphilus	8	0.601503759398496	pc1n7nomod	Homo
Aliivibrio	2	0.150375939849624	pc1n7nomod	Homo
Azoarcus	5	0.37593984962406	pc1n7nomod	Homo
Brachymonas	68	5.11278195488722	pc1n7nomod	Homo
Burkholderia	2	0.150375939849624	pc1n7nomod	Homo
Caldimonas	10	0.75187969924812	pc1n7nomod	Homo
Candidatus	5	0.37593984962406	pc1n7nomod	Homo
Cardiobacterium	297	22.3308270676692	pc1n7nomod	Homo
Comamonas	8	0.601503759398496	pc1n7nomod	Homo
Curvibacter	1	0.075187969924812	pc1n7nomod	Homo
Delftia	25	1.8796992481203	pc1n7nomod	Homo
Eikenella	29	2.18045112781955	pc1n7nomod	Homo
Escherichia	6	0.451127819548872	pc1n7nomod	Homo
Gallibacterium	1	0.075187969924812	pc1n7nomod	Homo
Herbaspirillum	1	0.075187969924812	pc1n7nomod	Homo
Herminiimonas	1	0.075187969924812	pc1n7nomod	Homo
Janthinobacterium	1	0.075187969924812	pc1n7nomod	Homo
Kingella	6	0.451127819548872	pc1n7nomod	Homo
Klebsiella	2	0.150375939849624	pc1n7nomod	Homo
Lautropia	2	0.150375939849624	pc1n7nomod	Homo
Leptothrix	1	0.075187969924812	pc1n7nomod	Homo
Mannheimia	2	0.150375939849624	pc1n7nomod	Homo
Methylomicrobium	1	0.075187969924812	pc1n7nomod	Homo
Methylovulum	1	0.075187969924812	pc1n7nomod	Homo
Microvirgula	1	0.075187969924812	pc1n7nomod	Homo
Neisseria	51	3.83458646616541	pc1n7nomod	Homo
Paraburkholderia	2	0.150375939849624	pc1n7nomod	Homo
Pasteurella	6	0.451127819548872	pc1n7nomod	Homo
Polaromonas	8	0.601503759398496	pc1n7nomod	Homo
Pseudomonas	1	0.075187969924812	pc1n7nomod	Homo
Ralstonia	2	0.150375939849624	pc1n7nomod	Homo
Rhodoferax	9	0.676691729323308	pc1n7nomod	Homo
Serratia	1	0.075187969924812	pc1n7nomod	Homo
Shewanella	1	0.075187969924812	pc1n7nomod	Homo
Simonsiella	1	0.075187969924812	pc1n7nomod	Homo
Stenotrophomonas	1	0.075187969924812	pc1n7nomod	Homo
Sutterella	2	0.150375939849624	pc1n7nomod	Homo
Thermosynechococcus	2	0.150375939849624	pc1n7nomod	Homo
Thioalkalivibrio	2	0.150375939849624	pc1n7nomod	Homo
Thiobacillus	2	0.150375939849624	pc1n7nomod	Homo
Variovorax	17	1.2781954887218	pc1n7nomod	Homo
Verminephrobacter	18	1.35338345864662	pc1n7nomod	Homo
Xanthomonas	2	0.150375939849624	pc1n7nomod	Homo
Total	1330	100	pc1n7nomod	Homo
Achromobacter	1	0.471698113207547	pc1n7nomod	Pan
Acidovorax	12	5.66037735849057	pc1n7nomod	Pan
Acinetobacter	13	6.13207547169811	pc1n7nomod	Pan
Actinomyces	1	0.471698113207547	pc1n7nomod	Pan
Aggregatibacter	9	4.24528301886792	pc1n7nomod	Pan
Alcanivorax	1	0.471698113207547	pc1n7nomod	Pan
Alicycliphilus	8	3.77358490566038	pc1n7nomod	Pan
Azoarcus	8	3.77358490566038	pc1n7nomod	Pan
Bordetella	1	0.471698113207547	pc1n7nomod	Pan
Brachymonas	2	0.943396226415094	pc1n7nomod	Pan
Burkholderia	1	0.471698113207547	pc1n7nomod	Pan
Candidatus	1	0.471698113207547	pc1n7nomod	Pan
Cardiobacterium	3	1.41509433962264	pc1n7nomod	Pan
Cellvibrio	1	0.471698113207547	pc1n7nomod	Pan
Chromobacterium	1	0.471698113207547	pc1n7nomod	Pan
Collimonas	1	0.471698113207547	pc1n7nomod	Pan
Curvibacter	2	0.943396226415094	pc1n7nomod	Pan
Dechloromonas	1	0.471698113207547	pc1n7nomod	Pan
Desulfomicrobium	8	3.77358490566038	pc1n7nomod	Pan
Dickeya	1	0.471698113207547	pc1n7nomod	Pan
Eikenella	10	4.71698113207547	pc1n7nomod	Pan
Enterobacter	2	0.943396226415094	pc1n7nomod	Pan
Escherichia	2	0.943396226415094	pc1n7nomod	Pan
Halomonas	1	0.471698113207547	pc1n7nomod	Pan
Janthinobacterium	2	0.943396226415094	pc1n7nomod	Pan
Klebsiella	1	0.471698113207547	pc1n7nomod	Pan
Lautropia	1	0.471698113207547	pc1n7nomod	Pan
Lawsonella	4	1.88679245283019	pc1n7nomod	Pan
Luteimonas	1	0.471698113207547	pc1n7nomod	Pan
Marinobacter	1	0.471698113207547	pc1n7nomod	Pan
Melaminivora	5	2.35849056603774	pc1n7nomod	Pan
Methylomonas	1	0.471698113207547	pc1n7nomod	Pan
Methyloversatilis	2	0.943396226415094	pc1n7nomod	Pan
Morganella	1	0.471698113207547	pc1n7nomod	Pan
Neisseria	4	1.88679245283019	pc1n7nomod	Pan
Oleiagrimonas	1	0.471698113207547	pc1n7nomod	Pan
Ottowia	30	14.1509433962264	pc1n7nomod	Pan
Oxalobacter	13	6.13207547169811	pc1n7nomod	Pan
Pantoea	2	0.943396226415094	pc1n7nomod	Pan
Paraburkholderia	2	0.943396226415094	pc1n7nomod	Pan
Phocaeicola	1	0.471698113207547	pc1n7nomod	Pan
Proteus	1	0.471698113207547	pc1n7nomod	Pan
Pseudomonas	19	8.9622641509434	pc1n7nomod	Pan
Pseudopropionibacterium	1	0.471698113207547	pc1n7nomod	Pan
Ramlibacter	10	4.71698113207547	pc1n7nomod	Pan
Rhizobacter	1	0.471698113207547	pc1n7nomod	Pan
Rodentibacter	1	0.471698113207547	pc1n7nomod	Pan
Rudaea	1	0.471698113207547	pc1n7nomod	Pan
Salmonella	1	0.471698113207547	pc1n7nomod	Pan
Serratia	1	0.471698113207547	pc1n7nomod	Pan
Stenotrophomonas	2	0.943396226415094	pc1n7nomod	Pan
Thauera	1	0.471698113207547	pc1n7nomod	Pan
Thioalkalivibrio	2	0.943396226415094	pc1n7nomod	Pan
Variovorax	6	2.83018867924528	pc1n7nomod	Pan
Xanthomonas	2	0.943396226415094	pc1n7nomod	Pan
Total	212	100	pc1n7nomod	Pan
[Erwinia]	4	0.0760745530620008	pc1n7nomod	Gorilla
[Haemophilus]	2	0.0380372765310004	pc1n7nomod	Gorilla
[Mannheimia]	28	0.532521871434005	pc1n7nomod	Gorilla
Achromobacter	8	0.152149106124002	pc1n7nomod	Gorilla
Acidovorax	17	0.323316850513503	pc1n7nomod	Gorilla
Acinetobacter	614	11.6774438950171	pc1n7nomod	Gorilla
Actinobacillus	60	1.14111829593001	pc1n7nomod	Gorilla
Actinomyces	3	0.0570559147965006	pc1n7nomod	Gorilla
Aeromonas	13	0.247242297451502	pc1n7nomod	Gorilla
Aggregatibacter	1705	32.4267782426778	pc1n7nomod	Gorilla
Alcaligenes	1	0.0190186382655002	pc1n7nomod	Gorilla
Alcanivorax	1	0.0190186382655002	pc1n7nomod	Gorilla
Alicycliphilus	6	0.114111829593001	pc1n7nomod	Gorilla
Aliivibrio	2	0.0380372765310004	pc1n7nomod	Gorilla
Alteromonas	2	0.0380372765310004	pc1n7nomod	Gorilla
Aquabacterium	1	0.0190186382655002	pc1n7nomod	Gorilla
Arcobacter	2	0.0380372765310004	pc1n7nomod	Gorilla
Azoarcus	1	0.0190186382655002	pc1n7nomod	Gorilla
Bibersteinia	20	0.380372765310004	pc1n7nomod	Gorilla
Bordetella	2	0.0380372765310004	pc1n7nomod	Gorilla
Brachymonas	1	0.0190186382655002	pc1n7nomod	Gorilla
Cardiobacterium	47	0.893875998478509	pc1n7nomod	Gorilla
Cedecea	3	0.0570559147965006	pc1n7nomod	Gorilla
Cellvibrio	7	0.133130467858501	pc1n7nomod	Gorilla
Chitiniphilus	1	0.0190186382655002	pc1n7nomod	Gorilla
Chondromyces	2	0.0380372765310004	pc1n7nomod	Gorilla
Chromobacterium	2	0.0380372765310004	pc1n7nomod	Gorilla
Citrobacter	20	0.380372765310004	pc1n7nomod	Gorilla
Collimonas	2	0.0380372765310004	pc1n7nomod	Gorilla
Comamonas	23	0.437428680106504	pc1n7nomod	Gorilla
Corynebacterium	5	0.095093191327501	pc1n7nomod	Gorilla
Cronobacter	13	0.247242297451502	pc1n7nomod	Gorilla
Cupriavidus	3	0.0570559147965006	pc1n7nomod	Gorilla
Curvibacter	1	0.0190186382655002	pc1n7nomod	Gorilla
Dechloromonas	2	0.0380372765310004	pc1n7nomod	Gorilla
Deinococcus	2	0.0380372765310004	pc1n7nomod	Gorilla
Delftia	3	0.0570559147965006	pc1n7nomod	Gorilla
Dickeya	14	0.266260935717003	pc1n7nomod	Gorilla
Eikenella	85	1.61658425256752	pc1n7nomod	Gorilla
Enterobacter	8	0.152149106124002	pc1n7nomod	Gorilla
Erwinia	3	0.0570559147965006	pc1n7nomod	Gorilla
Escherichia	63	1.19817421072651	pc1n7nomod	Gorilla
Gallaecimonas	1	0.0190186382655002	pc1n7nomod	Gorilla
Gallibacterium	12	0.228223659186002	pc1n7nomod	Gorilla
Gibbsiella	7	0.133130467858501	pc1n7nomod	Gorilla
Glaesserella	12	0.228223659186002	pc1n7nomod	Gorilla
Haemophilus	55	1.04602510460251	pc1n7nomod	Gorilla
Halomonas	8	0.152149106124002	pc1n7nomod	Gorilla
Herbaspirillum	1	0.0190186382655002	pc1n7nomod	Gorilla
Histophilus	2	0.0380372765310004	pc1n7nomod	Gorilla
Hydrogenophaga	1	0.0190186382655002	pc1n7nomod	Gorilla
Janthinobacterium	3	0.0570559147965006	pc1n7nomod	Gorilla
Kingella	25	0.475465956637505	pc1n7nomod	Gorilla
Klebsiella	23	0.437428680106504	pc1n7nomod	Gorilla
Kosakonia	1	0.0190186382655002	pc1n7nomod	Gorilla
Lautropia	98	1.86382655001902	pc1n7nomod	Gorilla
Leclercia	1	0.0190186382655002	pc1n7nomod	Gorilla
Lelliottia	4	0.0760745530620008	pc1n7nomod	Gorilla
Leptothrix	1	0.0190186382655002	pc1n7nomod	Gorilla
Limnobaculum	2	0.0380372765310004	pc1n7nomod	Gorilla
Lonsdalea	1	0.0190186382655002	pc1n7nomod	Gorilla
Luteimonas	3	0.0570559147965006	pc1n7nomod	Gorilla
Mannheimia	39	0.741726892354507	pc1n7nomod	Gorilla
Marinobacter	2	0.0380372765310004	pc1n7nomod	Gorilla
Marinobacterium	1	0.0190186382655002	pc1n7nomod	Gorilla
Massilia	1	0.0190186382655002	pc1n7nomod	Gorilla
Meiothermus	1	0.0190186382655002	pc1n7nomod	Gorilla
Melaminivora	2	0.0380372765310004	pc1n7nomod	Gorilla
Methylibium	1	0.0190186382655002	pc1n7nomod	Gorilla
Methylobacter	8	0.152149106124002	pc1n7nomod	Gorilla
Methyloversatilis	2	0.0380372765310004	pc1n7nomod	Gorilla
Modestobacter	1	0.0190186382655002	pc1n7nomod	Gorilla
Morganella	3	0.0570559147965006	pc1n7nomod	Gorilla
Moritella	1	0.0190186382655002	pc1n7nomod	Gorilla
Necropsobacter	5	0.095093191327501	pc1n7nomod	Gorilla
Neisseria	871	16.5652339292507	pc1n7nomod	Gorilla
Nitrosomonas	7	0.133130467858501	pc1n7nomod	Gorilla
Nitrosospira	1	0.0190186382655002	pc1n7nomod	Gorilla
Oblitimonas	4	0.0760745530620008	pc1n7nomod	Gorilla
Ottowia	42	0.798782807151008	pc1n7nomod	Gorilla
Oxalobacter	16	0.304298212248003	pc1n7nomod	Gorilla
Pantoea	2	0.0380372765310004	pc1n7nomod	Gorilla
Paraburkholderia	3	0.0570559147965006	pc1n7nomod	Gorilla
Parashewanella	1	0.0190186382655002	pc1n7nomod	Gorilla
Pasteurella	35	0.665652339292507	pc1n7nomod	Gorilla
Pasteurellaceae	1	0.0190186382655002	pc1n7nomod	Gorilla
Photobacterium	1	0.0190186382655002	pc1n7nomod	Gorilla
Phytobacter	2	0.0380372765310004	pc1n7nomod	Gorilla
Plautia	1	0.0190186382655002	pc1n7nomod	Gorilla
Polaromonas	1	0.0190186382655002	pc1n7nomod	Gorilla
Pragia	1	0.0190186382655002	pc1n7nomod	Gorilla
Proteus	5	0.095093191327501	pc1n7nomod	Gorilla
Providencia	416	7.91175351844808	pc1n7nomod	Gorilla
Pseudoalteromonas	7	0.133130467858501	pc1n7nomod	Gorilla
Pseudogulbenkiania	2	0.0380372765310004	pc1n7nomod	Gorilla
Pseudomonas	268	5.09699505515405	pc1n7nomod	Gorilla
Pseudoxanthomonas	4	0.0760745530620008	pc1n7nomod	Gorilla
Rahnella	3	0.0570559147965006	pc1n7nomod	Gorilla
Ralstonia	3	0.0570559147965006	pc1n7nomod	Gorilla
Ramlibacter	4	0.0760745530620008	pc1n7nomod	Gorilla
Raoultella	1	0.0190186382655002	pc1n7nomod	Gorilla
Rhodanobacter	1	0.0190186382655002	pc1n7nomod	Gorilla
Rhodoferax	3	0.0570559147965006	pc1n7nomod	Gorilla
Rodentibacter	14	0.266260935717003	pc1n7nomod	Gorilla
Rubrivivax	1	0.0190186382655002	pc1n7nomod	Gorilla
Salmonella	6	0.114111829593001	pc1n7nomod	Gorilla
Serratia	21	0.399391403575504	pc1n7nomod	Gorilla
Shewanella	24	0.456447318372005	pc1n7nomod	Gorilla
Simonsiella	2	0.0380372765310004	pc1n7nomod	Gorilla
Solimonas	1	0.0190186382655002	pc1n7nomod	Gorilla
Sorangium	1	0.0190186382655002	pc1n7nomod	Gorilla
Sphingomonas	2	0.0380372765310004	pc1n7nomod	Gorilla
Stenotrophomonas	300	5.70559147965006	pc1n7nomod	Gorilla
Sulfuritalea	1	0.0190186382655002	pc1n7nomod	Gorilla
Synechocystis	1	0.0190186382655002	pc1n7nomod	Gorilla
Tepidimonas	1	0.0190186382655002	pc1n7nomod	Gorilla
Thioalkalivibrio	1	0.0190186382655002	pc1n7nomod	Gorilla
Variovorax	9	0.171167744389502	pc1n7nomod	Gorilla
Vibrio	5	0.095093191327501	pc1n7nomod	Gorilla
Woeseia	1	0.0190186382655002	pc1n7nomod	Gorilla
Xanthomonas	18	0.342335488779003	pc1n7nomod	Gorilla
Yersinia	12	0.228223659186002	pc1n7nomod	Gorilla
Yokenella	1	0.0190186382655002	pc1n7nomod	Gorilla
Total	5258	100	pc1n7nomod	Gorilla
[Mannheimia]	1	0.0375516334960571	pc1n7nomod	Alouatta
Achromobacter	3	0.112654900488171	pc1n7nomod	Alouatta
Acidovorax	3	0.112654900488171	pc1n7nomod	Alouatta
Acinetobacter	1	0.0375516334960571	pc1n7nomod	Alouatta
Actinobacillus	18	0.675929402929027	pc1n7nomod	Alouatta
Aeromonas	1	0.0375516334960571	pc1n7nomod	Alouatta
Aggregatibacter	1681	63.124295906872	pc1n7nomod	Alouatta
Alcanivorax	2	0.0751032669921142	pc1n7nomod	Alouatta
Alicycliphilus	4	0.150206533984228	pc1n7nomod	Alouatta
Aquitalea	2	0.0751032669921142	pc1n7nomod	Alouatta
Azoarcus	2	0.0751032669921142	pc1n7nomod	Alouatta
Brenneria	1	0.0375516334960571	pc1n7nomod	Alouatta
Burkholderia	7	0.2628614344724	pc1n7nomod	Alouatta
Caldimonas	2	0.0751032669921142	pc1n7nomod	Alouatta
Cardiobacterium	343	12.8802102891476	pc1n7nomod	Alouatta
Chitiniphilus	1	0.0375516334960571	pc1n7nomod	Alouatta
Chromobacterium	1	0.0375516334960571	pc1n7nomod	Alouatta
Citrobacter	1	0.0375516334960571	pc1n7nomod	Alouatta
Comamonas	2	0.0751032669921142	pc1n7nomod	Alouatta
Corynebacterium	3	0.112654900488171	pc1n7nomod	Alouatta
Cronobacter	8	0.300413067968457	pc1n7nomod	Alouatta
Cupriavidus	1	0.0375516334960571	pc1n7nomod	Alouatta
Diaphorobacter	1	0.0375516334960571	pc1n7nomod	Alouatta
Dickeya	7	0.2628614344724	pc1n7nomod	Alouatta
Eikenella	30	1.12654900488171	pc1n7nomod	Alouatta
Enterobacter	1	0.0375516334960571	pc1n7nomod	Alouatta
Enterobacteriaceae	2	0.0751032669921142	pc1n7nomod	Alouatta
Erwinia	3	0.112654900488171	pc1n7nomod	Alouatta
Frischella	5	0.187758167480285	pc1n7nomod	Alouatta
Gallibacterium	1	0.0375516334960571	pc1n7nomod	Alouatta
Glaesserella	1	0.0375516334960571	pc1n7nomod	Alouatta
Haemophilus	8	0.300413067968457	pc1n7nomod	Alouatta
Hahella	1	0.0375516334960571	pc1n7nomod	Alouatta
Halomonas	2	0.0751032669921142	pc1n7nomod	Alouatta
Herbaspirillum	1	0.0375516334960571	pc1n7nomod	Alouatta
Hydrogenophaga	1	0.0375516334960571	pc1n7nomod	Alouatta
Janthinobacterium	1	0.0375516334960571	pc1n7nomod	Alouatta
Kingella	125	4.69395418700713	pc1n7nomod	Alouatta
Lautropia	10	0.375516334960571	pc1n7nomod	Alouatta
Luteimonas	1	0.0375516334960571	pc1n7nomod	Alouatta
Mannheimia	5	0.187758167480285	pc1n7nomod	Alouatta
Massilia	2	0.0751032669921142	pc1n7nomod	Alouatta
Melaminivora	2	0.0751032669921142	pc1n7nomod	Alouatta
Methylibium	4	0.150206533984228	pc1n7nomod	Alouatta
Methylophilus	1	0.0375516334960571	pc1n7nomod	Alouatta
Methyloversatilis	2	0.0751032669921142	pc1n7nomod	Alouatta
Mitsuaria	1	0.0375516334960571	pc1n7nomod	Alouatta
Moraxella	2	0.0751032669921142	pc1n7nomod	Alouatta
Necropsobacter	2	0.0751032669921142	pc1n7nomod	Alouatta
Neisseria	206	7.73563650018776	pc1n7nomod	Alouatta
Nitrosomonas	2	0.0751032669921142	pc1n7nomod	Alouatta
Ottowia	39	1.46451370634623	pc1n7nomod	Alouatta
Pandoraea	1	0.0375516334960571	pc1n7nomod	Alouatta
Pantoea	1	0.0375516334960571	pc1n7nomod	Alouatta
Pasteurella	4	0.150206533984228	pc1n7nomod	Alouatta
Pectobacterium	1	0.0375516334960571	pc1n7nomod	Alouatta
Pelistega	1	0.0375516334960571	pc1n7nomod	Alouatta
Polaromonas	4	0.150206533984228	pc1n7nomod	Alouatta
Prevotella	1	0.0375516334960571	pc1n7nomod	Alouatta
Proteus	1	0.0375516334960571	pc1n7nomod	Alouatta
Providencia	1	0.0375516334960571	pc1n7nomod	Alouatta
Pseudoalteromonas	1	0.0375516334960571	pc1n7nomod	Alouatta
Pseudogulbenkiania	1	0.0375516334960571	pc1n7nomod	Alouatta
Pseudomonas	14	0.525722868944799	pc1n7nomod	Alouatta
Pseudoxanthomonas	1	0.0375516334960571	pc1n7nomod	Alouatta
Rahnella	4	0.150206533984228	pc1n7nomod	Alouatta
Ralstonia	3	0.112654900488171	pc1n7nomod	Alouatta
Rhizobacter	4	0.150206533984228	pc1n7nomod	Alouatta
Rhodoferax	4	0.150206533984228	pc1n7nomod	Alouatta
Rodentibacter	4	0.150206533984228	pc1n7nomod	Alouatta
Salmonella	1	0.0375516334960571	pc1n7nomod	Alouatta
Serratia	15	0.563274502440856	pc1n7nomod	Alouatta
Shewanella	1	0.0375516334960571	pc1n7nomod	Alouatta
Simonsiella	7	0.2628614344724	pc1n7nomod	Alouatta
Sphingomonas	1	0.0375516334960571	pc1n7nomod	Alouatta
Stenotrophomonas	8	0.300413067968457	pc1n7nomod	Alouatta
Stenoxybacter	3	0.112654900488171	pc1n7nomod	Alouatta
Thauera	4	0.150206533984228	pc1n7nomod	Alouatta
Tolumonas	1	0.0375516334960571	pc1n7nomod	Alouatta
Variovorax	2	0.0751032669921142	pc1n7nomod	Alouatta
Vogesella	2	0.0751032669921142	pc1n7nomod	Alouatta
Woeseia	2	0.0751032669921142	pc1n7nomod	Alouatta
Xanthomonas	3	0.112654900488171	pc1n7nomod	Alouatta
Yersinia	5	0.187758167480285	pc1n7nomod	Alouatta
Total	2663	100	pc1n7nomod	Alouatta
[Mannheimia]	1	0.216450216450216	pc1n8nomod	Homo
Achromobacter	26	5.62770562770563	pc1n8nomod	Homo
Acidovorax	4	0.865800865800866	pc1n8nomod	Homo
Acinetobacter	23	4.97835497835498	pc1n8nomod	Homo
Aggregatibacter	86	18.6147186147186	pc1n8nomod	Homo
Alicycliphilus	3	0.649350649350649	pc1n8nomod	Homo
Amycolatopsis	1	0.216450216450216	pc1n8nomod	Homo
Anaeromyxobacter	1	0.216450216450216	pc1n8nomod	Homo
Azoarcus	2	0.432900432900433	pc1n8nomod	Homo
Azotobacter	1	0.216450216450216	pc1n8nomod	Homo
Bordetella	1	0.216450216450216	pc1n8nomod	Homo
Brachymonas	133	28.7878787878788	pc1n8nomod	Homo
Burkholderia	4	0.865800865800866	pc1n8nomod	Homo
Caldimonas	1	0.216450216450216	pc1n8nomod	Homo
Candidatus	2	0.432900432900433	pc1n8nomod	Homo
Chromobacterium	1	0.216450216450216	pc1n8nomod	Homo
Curvibacter	3	0.649350649350649	pc1n8nomod	Homo
Dickeya	1	0.216450216450216	pc1n8nomod	Homo
Eikenella	16	3.46320346320346	pc1n8nomod	Homo
Gallibacterium	1	0.216450216450216	pc1n8nomod	Homo
Glomeribacter	1	0.216450216450216	pc1n8nomod	Homo
Grimontia	1	0.216450216450216	pc1n8nomod	Homo
Haemophilus	2	0.432900432900433	pc1n8nomod	Homo
Herminiimonas	1	0.216450216450216	pc1n8nomod	Homo
Janthinobacterium	1	0.216450216450216	pc1n8nomod	Homo
Kingella	13	2.81385281385281	pc1n8nomod	Homo
Laribacter	2	0.432900432900433	pc1n8nomod	Homo
Lautropia	2	0.432900432900433	pc1n8nomod	Homo
Leptothrix	3	0.649350649350649	pc1n8nomod	Homo
Magnetococcus	1	0.216450216450216	pc1n8nomod	Homo
Magnetospirillum	4	0.865800865800866	pc1n8nomod	Homo
Mannheimia	1	0.216450216450216	pc1n8nomod	Homo
Massilia	2	0.432900432900433	pc1n8nomod	Homo
Methylibium	1	0.216450216450216	pc1n8nomod	Homo
Methylobacillus	1	0.216450216450216	pc1n8nomod	Homo
Methyloversatilis	2	0.432900432900433	pc1n8nomod	Homo
Neisseria	51	11.038961038961	pc1n8nomod	Homo
Pandoraea	2	0.432900432900433	pc1n8nomod	Homo
Paraburkholderia	2	0.432900432900433	pc1n8nomod	Homo
Pasteurella	3	0.649350649350649	pc1n8nomod	Homo
Pectobacterium	1	0.216450216450216	pc1n8nomod	Homo
Polaromonas	3	0.649350649350649	pc1n8nomod	Homo
Polynucleobacter	1	0.216450216450216	pc1n8nomod	Homo
Providencia	1	0.216450216450216	pc1n8nomod	Homo
Pseudomonas	1	0.216450216450216	pc1n8nomod	Homo
Psychrobacter	1	0.216450216450216	pc1n8nomod	Homo
Ralstonia	2	0.432900432900433	pc1n8nomod	Homo
Rhodoferax	1	0.216450216450216	pc1n8nomod	Homo
Salmonella	9	1.94805194805195	pc1n8nomod	Homo
Shewanella	1	0.216450216450216	pc1n8nomod	Homo
Simonsiella	1	0.216450216450216	pc1n8nomod	Homo
Thioalkalivibrio	4	0.865800865800866	pc1n8nomod	Homo
Thiomonas	11	2.38095238095238	pc1n8nomod	Homo
Uliginosibacterium	1	0.216450216450216	pc1n8nomod	Homo
Variovorax	15	3.24675324675325	pc1n8nomod	Homo
Vibrio	1	0.216450216450216	pc1n8nomod	Homo
Yersinia	1	0.216450216450216	pc1n8nomod	Homo
Total	462	100	pc1n8nomod	Homo
Achromobacter	2	1.36054421768707	pc1n8nomod	Pan
Acidovorax	3	2.04081632653061	pc1n8nomod	Pan
Acinetobacter	2	1.36054421768707	pc1n8nomod	Pan
Actinosynnema	2	1.36054421768707	pc1n8nomod	Pan
Aggregatibacter	3	2.04081632653061	pc1n8nomod	Pan
Amycolatopsis	5	3.40136054421769	pc1n8nomod	Pan
Azonexus	1	0.680272108843537	pc1n8nomod	Pan
Azotobacter	1	0.680272108843537	pc1n8nomod	Pan
Bordetella	1	0.680272108843537	pc1n8nomod	Pan
Burkholderia	1	0.680272108843537	pc1n8nomod	Pan
Crenobacter	1	0.680272108843537	pc1n8nomod	Pan
Cupriavidus	1	0.680272108843537	pc1n8nomod	Pan
Desulfobulbus	9	6.12244897959184	pc1n8nomod	Pan
Eikenella	5	3.40136054421769	pc1n8nomod	Pan
Enterobacter	3	2.04081632653061	pc1n8nomod	Pan
Escherichia	3	2.04081632653061	pc1n8nomod	Pan
Gallionella	2	1.36054421768707	pc1n8nomod	Pan
Herbaspirillum	1	0.680272108843537	pc1n8nomod	Pan
Hydrogenophaga	1	0.680272108843537	pc1n8nomod	Pan
Janthinobacterium	1	0.680272108843537	pc1n8nomod	Pan
Leptothrix	2	1.36054421768707	pc1n8nomod	Pan
Limnohabitans	2	1.36054421768707	pc1n8nomod	Pan
Melaminivora	4	2.72108843537415	pc1n8nomod	Pan
Methanobrevibacter	3	2.04081632653061	pc1n8nomod	Pan
methanogenic	2	1.36054421768707	pc1n8nomod	Pan
Methylorubrum	2	1.36054421768707	pc1n8nomod	Pan
Mitsuaria	1	0.680272108843537	pc1n8nomod	Pan
Necropsobacter	1	0.680272108843537	pc1n8nomod	Pan
Neisseria	2	1.36054421768707	pc1n8nomod	Pan
Ottowia	37	25.1700680272109	pc1n8nomod	Pan
Pandoraea	5	3.40136054421769	pc1n8nomod	Pan
Paraburkholderia	3	2.04081632653061	pc1n8nomod	Pan
Pseudoduganella	1	0.680272108843537	pc1n8nomod	Pan
Pseudomonas	17	11.5646258503401	pc1n8nomod	Pan
Ralstonia	7	4.76190476190476	pc1n8nomod	Pan
Rhodoferax	2	1.36054421768707	pc1n8nomod	Pan
Saccharomonospora	1	0.680272108843537	pc1n8nomod	Pan
Saccharothrix	1	0.680272108843537	pc1n8nomod	Pan
Sutterella	1	0.680272108843537	pc1n8nomod	Pan
Thauera	2	1.36054421768707	pc1n8nomod	Pan
Thiobacillus	1	0.680272108843537	pc1n8nomod	Pan
Thiomonas	1	0.680272108843537	pc1n8nomod	Pan
Variovorax	1	0.680272108843537	pc1n8nomod	Pan
Total	147	100	pc1n8nomod	Pan
[Enterobacter]	1	0.0215610176800345	pc1n8nomod	Gorilla
[Haemophilus]	4	0.086244070720138	pc1n8nomod	Gorilla
[Mannheimia]	13	0.280293229840448	pc1n8nomod	Gorilla
[Pseudomonas]	1	0.0215610176800345	pc1n8nomod	Gorilla
Achromobacter	3	0.0646830530401035	pc1n8nomod	Gorilla
Acidihalobacter	5	0.107805088400172	pc1n8nomod	Gorilla
Acidobacteriaceae	3	0.0646830530401035	pc1n8nomod	Gorilla
Acidovorax	7	0.150927123760242	pc1n8nomod	Gorilla
Acinetobacter	369	7.95601552393273	pc1n8nomod	Gorilla
Actinobacillus	38	0.819318671841311	pc1n8nomod	Gorilla
Actinosynnema	1	0.0215610176800345	pc1n8nomod	Gorilla
Aeromonas	22	0.474342388960759	pc1n8nomod	Gorilla
Aggregatibacter	1729	37.2789995687796	pc1n8nomod	Gorilla
Alysiella	3	0.0646830530401035	pc1n8nomod	Gorilla
Amycolatopsis	1	0.0215610176800345	pc1n8nomod	Gorilla
Anaeromyxobacter	2	0.043122035360069	pc1n8nomod	Gorilla
Aquabacterium	2	0.043122035360069	pc1n8nomod	Gorilla
Aquaspirillum	6	0.129366106080207	pc1n8nomod	Gorilla
Azotobacter	2	0.043122035360069	pc1n8nomod	Gorilla
Bibersteinia	23	0.495903406640793	pc1n8nomod	Gorilla
Bordetella	8	0.172488141440276	pc1n8nomod	Gorilla
Burkholderia	4	0.086244070720138	pc1n8nomod	Gorilla
Candidatus	2	0.043122035360069	pc1n8nomod	Gorilla
Cedecea	2	0.043122035360069	pc1n8nomod	Gorilla
Chania	1	0.0215610176800345	pc1n8nomod	Gorilla
Chitinimonas	3	0.0646830530401035	pc1n8nomod	Gorilla
