Genus	Sum	Percent	Protein	Host_Genus
Phytobacter	4	0.0917431192660551	pc2n9nomod	Gorilla
Pluralibacter	1	0.0229357798165138	pc2n9nomod	Gorilla
Raoultella	1	0.0229357798165138	pc2n9nomod	Gorilla
Rodentibacter	7	0.160550458715596	pc2n9nomod	Gorilla
Ruminococcaceae	1	0.0229357798165138	pc2n9nomod	Gorilla
Salmonella	6	0.137614678899083	pc2n9nomod	Gorilla
Schaalia	1	0.0229357798165138	pc2n9nomod	Gorilla
Serratia	8	0.18348623853211	pc2n9nomod	Gorilla
Shigella	1	0.0229357798165138	pc2n9nomod	Gorilla
Streptococcus	1496	34.3119266055046	pc2n9nomod	Gorilla
Synechococcus	2	0.0458715596330275	pc2n9nomod	Gorilla
Treponema	3	0.0688073394495413	pc2n9nomod	Gorilla
Xenorhabdus	1	0.0229357798165138	pc2n9nomod	Gorilla
Yokenella	2	0.0458715596330275	pc2n9nomod	Gorilla
Total	4360	100	pc2n9nomod	Gorilla
[Mannheimia]	33	0.225810866292596	pc2n9nomod	Alouatta
Actinobacillus	6	0.0410565211441084	pc2n9nomod	Alouatta
Actinobaculum	2	0.0136855070480361	pc2n9nomod	Alouatta
Actinomyces	1	0.00684275352401807	pc2n9nomod	Alouatta
Aggregatibacter	1743	11.9269193923635	pc2n9nomod	Alouatta
Anaerococcus	1	0.00684275352401807	pc2n9nomod	Alouatta
Bibersteinia	1	0.00684275352401807	pc2n9nomod	Alouatta
Brenneria	1	0.00684275352401807	pc2n9nomod	Alouatta
Clostridium	2	0.0136855070480361	pc2n9nomod	Alouatta
Colwellia	1	0.00684275352401807	pc2n9nomod	Alouatta
Cronobacter	1	0.00684275352401807	pc2n9nomod	Alouatta
Dickeya	5	0.0342137676200903	pc2n9nomod	Alouatta
Enterobacter	3	0.0205282605720542	pc2n9nomod	Alouatta
Enterobacteriaceae	1	0.00684275352401807	pc2n9nomod	Alouatta
Erwinia	2	0.0136855070480361	pc2n9nomod	Alouatta
Eubacterium	1	0.00684275352401807	pc2n9nomod	Alouatta
Fournierella	1	0.00684275352401807	pc2n9nomod	Alouatta
Fusobacterium	1	0.00684275352401807	pc2n9nomod	Alouatta
Glaesserella	3	0.0205282605720542	pc2n9nomod	Alouatta
Granulicatella	1	0.00684275352401807	pc2n9nomod	Alouatta
Haemophilus	38	0.260024633912686	pc2n9nomod	Alouatta
Hungatella	3	0.0205282605720542	pc2n9nomod	Alouatta
Klebsiella	1	0.00684275352401807	pc2n9nomod	Alouatta
Lachnoclostridium	2	0.0136855070480361	pc2n9nomod	Alouatta
Lachnospiraceae	4	0.0273710140960723	pc2n9nomod	Alouatta
Lelliottia	1	0.00684275352401807	pc2n9nomod	Alouatta
Mannheimia	5	0.0342137676200903	pc2n9nomod	Alouatta
Mixta	1	0.00684275352401807	pc2n9nomod	Alouatta
Necropsobacter	6	0.0410565211441084	pc2n9nomod	Alouatta
Pantoea	1	0.00684275352401807	pc2n9nomod	Alouatta
Pasteurella	7	0.0478992746681265	pc2n9nomod	Alouatta
Salmonella	1	0.00684275352401807	pc2n9nomod	Alouatta
Serratia	5	0.0342137676200903	pc2n9nomod	Alouatta
Sodalis	1	0.00684275352401807	pc2n9nomod	Alouatta
Sphingobium	1	0.00684275352401807	pc2n9nomod	Alouatta
Streptococcus	12723	87.0603530860818	pc2n9nomod	Alouatta
Yersinia	4	0.0273710140960723	pc2n9nomod	Alouatta
Total	14614	100	pc2n9nomod	Alouatta
[Clostridium]	1	0.0371057513914657	pc2n10nomod	Homo
[Eubacterium]	7	0.25974025974026	pc2n10nomod	Homo
Actinomyces	3	0.111317254174397	pc2n10nomod	Homo
Actinoplanes	2	0.0742115027829314	pc2n10nomod	Homo
Actinopolymorpha	1	0.0371057513914657	pc2n10nomod	Homo
Arthrobacter	3	0.111317254174397	pc2n10nomod	Homo
Bacillus	1	0.0371057513914657	pc2n10nomod	Homo
Bacteroides	3	0.111317254174397	pc2n10nomod	Homo
Bifidobacterium	3	0.111317254174397	pc2n10nomod	Homo
Blautia	6	0.222634508348794	pc2n10nomod	Homo
Brachybacterium	2	0.0742115027829314	pc2n10nomod	Homo
Burkholderia	1	0.0371057513914657	pc2n10nomod	Homo
Butyricicoccus	11	0.408163265306122	pc2n10nomod	Homo
Candidatus	5	0.185528756957328	pc2n10nomod	Homo
Catenulispora	1	0.0371057513914657	pc2n10nomod	Homo
Chitinophaga	1	0.0371057513914657	pc2n10nomod	Homo
Clostridium	1	0.0371057513914657	pc2n10nomod	Homo
Conexibacter	1	0.0371057513914657	pc2n10nomod	Homo
Elizabethkingia	2	0.0742115027829314	pc2n10nomod	Homo
Enterococcus	3	0.111317254174397	pc2n10nomod	Homo
Erwinia	3	0.111317254174397	pc2n10nomod	Homo
Faecalibacterium	3	0.111317254174397	pc2n10nomod	Homo
Firmicutes	1	0.0371057513914657	pc2n10nomod	Homo
Glycomyces	1	0.0371057513914657	pc2n10nomod	Homo
Hungatella	2	0.0742115027829314	pc2n10nomod	Homo
Klebsiella	13	0.482374768089054	pc2n10nomod	Homo
Kribbella	5	0.185528756957328	pc2n10nomod	Homo
Lactobacillus	1	0.0371057513914657	pc2n10nomod	Homo
Leptothrix	3	0.111317254174397	pc2n10nomod	Homo
Leptotrichia	69	2.56029684601113	pc2n10nomod	Homo
Meiothermus	7	0.25974025974026	pc2n10nomod	Homo
Mesorhizobium	2	0.0742115027829314	pc2n10nomod	Homo
Micromonospora	1	0.0371057513914657	pc2n10nomod	Homo
Nocardiopsis	2	0.0742115027829314	pc2n10nomod	Homo
Nonomuraea	1	0.0371057513914657	pc2n10nomod	Homo
Oscillibacter	2	0.0742115027829314	pc2n10nomod	Homo
Paenibacillus	5	0.185528756957328	pc2n10nomod	Homo
Prevotella	244	9.05380333951762	pc2n10nomod	Homo
Promicromonospora	1	0.0371057513914657	pc2n10nomod	Homo
Pseudopropionibacterium	12	0.445269016697588	pc2n10nomod	Homo
Rhizobium	3	0.111317254174397	pc2n10nomod	Homo
Roseiflexus	1	0.0371057513914657	pc2n10nomod	Homo
Rudaea	2	0.0742115027829314	pc2n10nomod	Homo
Ruminococcaceae	2	0.0742115027829314	pc2n10nomod	Homo
Sinorhizobium	2	0.0742115027829314	pc2n10nomod	Homo
Streptococcus	702	26.0482374768089	pc2n10nomod	Homo
Streptomyces	10	0.371057513914657	pc2n10nomod	Homo
Subdoligranulum	3	0.111317254174397	pc2n10nomod	Homo
Treponema	1534	56.9202226345083	pc2n10nomod	Homo
Total	2695	100	pc2n10nomod	Homo
[Clostridium]	1	0.0719942404607631	pc2n10nomod	Pan
Actinomyces	178	12.8149748020158	pc2n10nomod	Pan
Actinoplanes	1	0.0719942404607631	pc2n10nomod	Pan
Agrobacterium	1	0.0719942404607631	pc2n10nomod	Pan
Anaerolineaceae	22	1.58387329013679	pc2n10nomod	Pan
Arsenicicoccus	1	0.0719942404607631	pc2n10nomod	Pan
Arthrobacter	22	1.58387329013679	pc2n10nomod	Pan
Aureimonas	1	0.0719942404607631	pc2n10nomod	Pan
Azotobacter	1	0.0719942404607631	pc2n10nomod	Pan
Bacteroides	2	0.143988480921526	pc2n10nomod	Pan
Beutenbergia	3	0.215982721382289	pc2n10nomod	Pan
Bifidobacterium	5	0.359971202303816	pc2n10nomod	Pan
Blautia	1	0.0719942404607631	pc2n10nomod	Pan
Brachybacterium	4	0.287976961843053	pc2n10nomod	Pan
Candidatus	1	0.0719942404607631	pc2n10nomod	Pan
Cellulomonas	5	0.359971202303816	pc2n10nomod	Pan
Cellulosimicrobium	4	0.287976961843053	pc2n10nomod	Pan
Centipeda	4	0.287976961843053	pc2n10nomod	Pan
Clavibacter	1	0.0719942404607631	pc2n10nomod	Pan
Clostridium	5	0.359971202303816	pc2n10nomod	Pan
Conexibacter	1	0.0719942404607631	pc2n10nomod	Pan
Cryptosporangium	1	0.0719942404607631	pc2n10nomod	Pan
Devosia	1	0.0719942404607631	pc2n10nomod	Pan
Enterobacter	7	0.503959683225342	pc2n10nomod	Pan
Firmicutes	2	0.143988480921526	pc2n10nomod	Pan
Friedmanniella	2	0.143988480921526	pc2n10nomod	Pan
Georgenia	1	0.0719942404607631	pc2n10nomod	Pan
Jiangella	3	0.215982721382289	pc2n10nomod	Pan
Kitasatospora	1	0.0719942404607631	pc2n10nomod	Pan
Kocuria	4	0.287976961843053	pc2n10nomod	Pan
Kribbella	1	0.0719942404607631	pc2n10nomod	Pan
Lawsonella	1	0.0719942404607631	pc2n10nomod	Pan
Lelliottia	1	0.0719942404607631	pc2n10nomod	Pan
Leptotrichia	1	0.0719942404607631	pc2n10nomod	Pan
Luteipulveratus	6	0.431965442764579	pc2n10nomod	Pan
Mesorhizobium	1	0.0719942404607631	pc2n10nomod	Pan
Micromonospora	12	0.863930885529158	pc2n10nomod	Pan
Microterricola	1	0.0719942404607631	pc2n10nomod	Pan
Miniimonas	1	0.0719942404607631	pc2n10nomod	Pan
Nocardioides	1	0.0719942404607631	pc2n10nomod	Pan
Nocardiopsis	1	0.0719942404607631	pc2n10nomod	Pan
Nonomuraea	2	0.143988480921526	pc2n10nomod	Pan
Olsenella	43	3.09575233981281	pc2n10nomod	Pan
Paenibacillus	1	0.0719942404607631	pc2n10nomod	Pan
Paeniclostridium	1	0.0719942404607631	pc2n10nomod	Pan
Parascardovia	1	0.0719942404607631	pc2n10nomod	Pan
Pectobacterium	1	0.0719942404607631	pc2n10nomod	Pan
Pedobacter	3	0.215982721382289	pc2n10nomod	Pan
Porphyromonas	72	5.18358531317495	pc2n10nomod	Pan
Prevotella	30	2.15982721382289	pc2n10nomod	Pan
Pseudopropionibacterium	17	1.22390208783297	pc2n10nomod	Pan
Rubellimicrobium	2	0.143988480921526	pc2n10nomod	Pan
Ruminococcaceae	1	0.0719942404607631	pc2n10nomod	Pan
Selenomonas	1	0.0719942404607631	pc2n10nomod	Pan
Streptococcus	45	3.23974082073434	pc2n10nomod	Pan
Streptomyces	7	0.503959683225342	pc2n10nomod	Pan
Streptosporangium	1	0.0719942404607631	pc2n10nomod	Pan
Tessaracoccus	2	0.143988480921526	pc2n10nomod	Pan
Treponema	846	60.9071274298056	pc2n10nomod	Pan
Total	1389	100	pc2n10nomod	Pan
[Clostridium]	1	0.0834028356964137	pc2n10nomod	Gorilla
[Eubacterium]	2	0.166805671392827	pc2n10nomod	Gorilla
[Mannheimia]	55	4.58715596330275	pc2n10nomod	Gorilla
Acidipropionibacterium	5	0.417014178482068	pc2n10nomod	Gorilla
Actinobacillus	31	2.58548790658882	pc2n10nomod	Gorilla
Actinomyces	164	13.6780650542118	pc2n10nomod	Gorilla
Actinoplanes	4	0.333611342785655	pc2n10nomod	Gorilla
Actinopolymorpha	1	0.0834028356964137	pc2n10nomod	Gorilla
Aerococcus	1	0.0834028356964137	pc2n10nomod	Gorilla
Agrobacterium	2	0.166805671392827	pc2n10nomod	Gorilla
Anaerococcus	7	0.583819849874896	pc2n10nomod	Gorilla
Anaerolineaceae	6	0.500417014178482	pc2n10nomod	Gorilla
Anaerotruncus	1	0.0834028356964137	pc2n10nomod	Gorilla
Arthrobacter	13	1.08423686405338	pc2n10nomod	Gorilla
Bacillus	9	0.750625521267723	pc2n10nomod	Gorilla
Bacteroides	6	0.500417014178482	pc2n10nomod	Gorilla
Barnesiella	1	0.0834028356964137	pc2n10nomod	Gorilla
Beutenbergia	4	0.333611342785655	pc2n10nomod	Gorilla
Bifidobacterium	49	4.08673894912427	pc2n10nomod	Gorilla
Brachybacterium	3	0.250208507089241	pc2n10nomod	Gorilla
Brenneria	2	0.166805671392827	pc2n10nomod	Gorilla
Brevibacillus	1	0.0834028356964137	pc2n10nomod	Gorilla
Cellulomonas	2	0.166805671392827	pc2n10nomod	Gorilla
Cellulosimicrobium	2	0.166805671392827	pc2n10nomod	Gorilla
Centipeda	1	0.0834028356964137	pc2n10nomod	Gorilla
Clostridium	5	0.417014178482068	pc2n10nomod	Gorilla
Cohnella	2	0.166805671392827	pc2n10nomod	Gorilla
Devosia	2	0.166805671392827	pc2n10nomod	Gorilla
Dickeya	2	0.166805671392827	pc2n10nomod	Gorilla
Enterobacter	4	0.333611342785655	pc2n10nomod	Gorilla
Enterococcus	17	1.41784820683903	pc2n10nomod	Gorilla
Escherichia	29	2.418682235196	pc2n10nomod	Gorilla
Friedmanniella	2	0.166805671392827	pc2n10nomod	Gorilla
Gammaproteobacteria	1	0.0834028356964137	pc2n10nomod	Gorilla
Halotalea	2	0.166805671392827	pc2n10nomod	Gorilla
Hungatella	2	0.166805671392827	pc2n10nomod	Gorilla
Jeotgalibacillus	1	0.0834028356964137	pc2n10nomod	Gorilla
Kitasatospora	1	0.0834028356964137	pc2n10nomod	Gorilla
Klebsiella	33	2.75229357798165	pc2n10nomod	Gorilla
Kocuria	2	0.166805671392827	pc2n10nomod	Gorilla
Lactobacillus	132	11.0091743119266	pc2n10nomod	Gorilla
Lactococcus	1	0.0834028356964137	pc2n10nomod	Gorilla
Leclercia	2	0.166805671392827	pc2n10nomod	Gorilla
Lelliottia	2	0.166805671392827	pc2n10nomod	Gorilla
Lentzea	1	0.0834028356964137	pc2n10nomod	Gorilla
Leptotrichia	2	0.166805671392827	pc2n10nomod	Gorilla
Leuconostoc	1	0.0834028356964137	pc2n10nomod	Gorilla
Mannheimia	2	0.166805671392827	pc2n10nomod	Gorilla
Martelella	3	0.250208507089241	pc2n10nomod	Gorilla
Meiothermus	1	0.0834028356964137	pc2n10nomod	Gorilla
Mesorhizobium	2	0.166805671392827	pc2n10nomod	Gorilla
Microbacterium	2	0.166805671392827	pc2n10nomod	Gorilla
Microbispora	2	0.166805671392827	pc2n10nomod	Gorilla
Micromonospora	2	0.166805671392827	pc2n10nomod	Gorilla
Miniimonas	2	0.166805671392827	pc2n10nomod	Gorilla
Neisseria	1	0.0834028356964137	pc2n10nomod	Gorilla
Neorhizobium	1	0.0834028356964137	pc2n10nomod	Gorilla
Niabella	1	0.0834028356964137	pc2n10nomod	Gorilla
Nocardiopsis	21	1.75145954962469	pc2n10nomod	Gorilla
Nonomuraea	2	0.166805671392827	pc2n10nomod	Gorilla
Oceanobacillus	1	0.0834028356964137	pc2n10nomod	Gorilla
Oenococcus	1	0.0834028356964137	pc2n10nomod	Gorilla
Olsenella	19	1.58465387823186	pc2n10nomod	Gorilla
Paenibacillus	4	0.333611342785655	pc2n10nomod	Gorilla
Pantoea	1	0.0834028356964137	pc2n10nomod	Gorilla
Pasteurellaceae	15	1.25104253544621	pc2n10nomod	Gorilla
Pectobacterium	2	0.166805671392827	pc2n10nomod	Gorilla
Pediococcus	1	0.0834028356964137	pc2n10nomod	Gorilla
Phocaeicola	2	0.166805671392827	pc2n10nomod	Gorilla
Plesiomonas	1	0.0834028356964137	pc2n10nomod	Gorilla
Pluralibacter	1	0.0834028356964137	pc2n10nomod	Gorilla
Porphyromonas	5	0.417014178482068	pc2n10nomod	Gorilla
Prevotella	19	1.58465387823186	pc2n10nomod	Gorilla
Proteiniphilum	1	0.0834028356964137	pc2n10nomod	Gorilla
Pseudopropionibacterium	41	3.41951626355296	pc2n10nomod	Gorilla
Psychromonas	1	0.0834028356964137	pc2n10nomod	Gorilla
Raoultella	2	0.166805671392827	pc2n10nomod	Gorilla
Rhizobium	3	0.250208507089241	pc2n10nomod	Gorilla
Ruminococcaceae	1	0.0834028356964137	pc2n10nomod	Gorilla
Salmonella	1	0.0834028356964137	pc2n10nomod	Gorilla
Sanguibacter	1	0.0834028356964137	pc2n10nomod	Gorilla
Selenomonas	1	0.0834028356964137	pc2n10nomod	Gorilla
Serratia	1	0.0834028356964137	pc2n10nomod	Gorilla
Sinomonas	1	0.0834028356964137	pc2n10nomod	Gorilla
Sinorhizobium	1	0.0834028356964137	pc2n10nomod	Gorilla
Staphylococcus	13	1.08423686405338	pc2n10nomod	Gorilla
Stenotrophomonas	1	0.0834028356964137	pc2n10nomod	Gorilla
Streptococcus	170	14.1784820683903	pc2n10nomod	Gorilla
Streptomyces	6	0.500417014178482	pc2n10nomod	Gorilla
Treponema	219	18.2652210175146	pc2n10nomod	Gorilla
Vibrio	1	0.0834028356964137	pc2n10nomod	Gorilla
Yokenella	1	0.0834028356964137	pc2n10nomod	Gorilla
Total	1199	100	pc2n10nomod	Gorilla
Actinomyces	36	11.2852664576803	pc2n10nomod	Alouatta
Actinoplanes	2	0.626959247648903	pc2n10nomod	Alouatta
Agrobacterium	1	0.313479623824451	pc2n10nomod	Alouatta
Amycolatopsis	1	0.313479623824451	pc2n10nomod	Alouatta
Bacillus	1	0.313479623824451	pc2n10nomod	Alouatta
Bacteroides	1	0.313479623824451	pc2n10nomod	Alouatta
Beutenbergia	3	0.940438871473354	pc2n10nomod	Alouatta
Brachybacterium	1	0.313479623824451	pc2n10nomod	Alouatta
Cellulomonas	1	0.313479623824451	pc2n10nomod	Alouatta
Corynebacterium	1	0.313479623824451	pc2n10nomod	Alouatta
Cryobacterium	2	0.626959247648903	pc2n10nomod	Alouatta
Cryptosporangium	1	0.313479623824451	pc2n10nomod	Alouatta
Curtobacterium	2	0.626959247648903	pc2n10nomod	Alouatta
Devosia	4	1.25391849529781	pc2n10nomod	Alouatta
Ensifer	2	0.626959247648903	pc2n10nomod	Alouatta
Georgenia	2	0.626959247648903	pc2n10nomod	Alouatta
Glycomyces	3	0.940438871473354	pc2n10nomod	Alouatta
Hamadaea	1	0.313479623824451	pc2n10nomod	Alouatta
Hungatella	1	0.313479623824451	pc2n10nomod	Alouatta
Isoptericola	1	0.313479623824451	pc2n10nomod	Alouatta
Klebsiella	1	0.313479623824451	pc2n10nomod	Alouatta
Lachnospiraceae	1	0.313479623824451	pc2n10nomod	Alouatta
Lactobacillus	1	0.313479623824451	pc2n10nomod	Alouatta
Lactococcus	12	3.76175548589342	pc2n10nomod	Alouatta
Leptotrichia	7	2.19435736677116	pc2n10nomod	Alouatta
Listeria	1	0.313479623824451	pc2n10nomod	Alouatta
Martelella	1	0.313479623824451	pc2n10nomod	Alouatta
Mesorhizobium	1	0.313479623824451	pc2n10nomod	Alouatta
Micromonospora	1	0.313479623824451	pc2n10nomod	Alouatta
Nocardiopsis	1	0.313479623824451	pc2n10nomod	Alouatta
Nonomuraea	1	0.313479623824451	pc2n10nomod	Alouatta
Paenibacillus	1	0.313479623824451	pc2n10nomod	Alouatta
Plantibacter	3	0.940438871473354	pc2n10nomod	Alouatta
Porphyromonas	96	30.0940438871473	pc2n10nomod	Alouatta
Prevotella	4	1.25391849529781	pc2n10nomod	Alouatta
Pseudopropionibacterium	5	1.56739811912226	pc2n10nomod	Alouatta
Rhizobium	3	0.940438871473354	pc2n10nomod	Alouatta
Selenomonas	7	2.19435736677116	pc2n10nomod	Alouatta
Sinorhizobium	1	0.313479623824451	pc2n10nomod	Alouatta
Streptococcus	103	32.2884012539185	pc2n10nomod	Alouatta
Streptosporangium	1	0.313479623824451	pc2n10nomod	Alouatta
Total	319	100	pc2n10nomod	Alouatta
