Run	BetaDispersion_F_Value	BetaDispersion_p_Value	Adonis_pseudoF_Value	Adonis_p_Value	Adonis_RsquaredGroups_Value	Adonis_RsquaredResiduals_Value
58	6.942609763524579	0.003692030733050673	6.708292440194527	0.001	0.33195741105031	0.6680425889496899
59	6.184545406267783	0.006149122063614495	9.316826395171933	0.001	0.40833138815235864	0.5916686118476413
60	7.58001271735728	0.0024392097611773437	6.667525936613822	0.001	0.3306070341781009	0.6693929658218991
61	20.87875469669225	3.3081787599379387e-6	5.449307299192515	0.001	0.2875729024366355	0.7124270975633644
62	6.0584597689406	0.006706378879669145	7.784595191363191	0.001	0.3657384658422822	0.6342615341577178
63	3.1262055456813873	0.060089475534424786	10.232400301806962	0.001	0.43115741230051124	0.5688425876994888
64	10.978363831236313	3.242975512393566e-4	6.572674629001326	0.001	0.3274438882950366	0.6725561117049634
65	9.259249096993518	8.667100474538174e-4	4.624563161975134	0.001	0.25515446196669433	0.7448455380333057
66	5.606204871890517	0.00919710333003512	4.3475439170679895	0.001	0.24359340070934576	0.7564065992906542
67	11.90594476550036	1.9628117790779556e-4	6.256712630534993	0.001	0.31668794032388414	0.6833120596761159
68	4.066807415756868	0.028585943592704516	7.843307660008077	0.001	0.3674832310412897	0.6325167689587103
69	14.085327677010053	6.461760957513423e-5	7.559359331234715	0.001	0.3589548576638256	0.6410451423361744
70	15.560747423055366	3.1978960784289135e-5	6.576804055272946	0.001	0.3275822206147209	0.672417779385279
71	6.525009235106423	0.0048783627020024265	3.174472450335018	0.002	0.19037918349682106	0.809620816503179
72	5.884178039683423	0.007567738363629616	5.189084625394557	0.001	0.2776532253668366	0.7223467746331633
73	11.20613439248593	2.861811875329304e-4	5.222779095513553	0.001	0.2789531975391977	0.7210468024608023
74	9.060258685012084	9.758001046585639e-4	4.972548504336589	0.001	0.2691858409882773	0.7308141590117226
75	11.524574741232184	2.4074392904561994e-4	10.174050585348244	0.001	0.4297553791510826	0.5702446208489174
76	7.87617730553146	0.0020204601681039452	4.041587448258643	0.001	0.2304003249523379	0.7695996750476621
77	14.023852985602346	6.65934135051534e-5	7.363813944025251	0.001	0.35294668385086986	0.6470533161491301
78	21.853219188595514	2.2683749128977853e-6	5.348182206515688	0.001	0.2837505573702942	0.7162494426297058
79	17.21760348896577	1.5127839850978945e-5	9.094710888713479	0.001	0.4025150369707308	0.5974849630292692
80	15.05179817048993	4.0593275613217716e-5	5.763632928566773	0.001	0.2991976098142767	0.7008023901857234
81	9.512400960644163	7.464827682016817e-4	6.351682354957345	0.001	0.3199568802979163	0.6800431197020836
82	8.216724363435679	0.0016322345483808566	4.276448882563622	0.001	0.24056823220515436	0.7594317677948457
83	7.737864321270502	0.002205512421506246	5.032490070422277	0.001	0.2715495894668842	0.7284504105331158
84	7.6603725985876965	0.002317080814354878	5.657955381308492	0.001	0.2953319009620771	0.7046680990379228
85	2.9512921239616845	0.06931156158294169	7.664708151099689	0.001	0.36214570483937625	0.6378542951606236
86	9.419276951662425	7.884852166358063e-4	4.956765866140203	0.001	0.26856091159684814	0.7314390884031519
87	7.702178212571561	0.0022561573572455963	8.238312717827327	0.001	0.37897664021877775	0.6210233597812224
88	10.509830210274762	4.2097196524405246e-4	5.486480748469739	0.001	0.2889677566450505	0.7110322433549496
89	5.8483463984158375	0.007759144586184776	4.1864097017325115	0.001	0.23670206516376374	0.7632979348362363
90	4.121678757406138	0.027407384798381	6.153142936708121	0.001	0.3130869681518108	0.6869130318481892
91	36.36963642561506	2.1813087806518894e-8	4.603694607435744	0.001	0.25429586099761453	0.7457041390023854
92	7.033508427073203	0.003477388424269542	7.226329305750327	0.001	0.3486545639195962	0.6513454360804039
93	20.34525552698198	4.085880033079545e-6	4.728552050514406	0.001	0.25940360141665597	0.740596398583344
94	57.27495952846613	1.9325505997844913e-10	5.406526986856239	0.001	0.2859608742850996	0.7140391257149005
95	27.670796106706856	2.901020505776995e-7	6.6943367394898114	0.001	0.33149574684466393	0.6685042531553359
96	17.470684499406527	1.3541601216924847e-5	5.198300538640288	0.001	0.2780092515840105	0.7219907484159894
97	8.953313635841434	0.0010404468438807626	7.3336750381718305	0.001	0.3520106282129744	0.6479893717870255
98	10.492763344463919	4.250325840463895e-4	5.761655321636985	0.001	0.2991256579679737	0.7008743420320264
99	8.053657826420926	0.001807060076724891	5.339886280872252	0.002	0.28343516522675233	0.7165648347732476
100	4.445002759212646	0.021442144931281232	9.37440201644097	0.001	0.40982063748390535	0.5901793625160946
